algorithm,scenario,service,users,column,start_time,end_time,avg_cpu_usage,avg_memory_usage,execution_time
BIRCH,scenario_B,ts-order-service,100,ts-admin-user-service_energy,2024-08-28 15:50:14.917643,2024-08-28 15:50:15.976113,0.0,737.26953125,0 days 00:00:01.058470
iforest,scenario_B,ts-order-service,100,ts-admin-user-service_energy,2024-08-28 15:50:16.515650,2024-08-28 15:50:17.617884,0.0,739.27734375,0 days 00:00:01.102234
knn,scenario_B,ts-order-service,100,ts-admin-user-service_energy,2024-08-28 15:50:18.066344,2024-08-28 15:50:19.223056,0.0,737.44921875,0 days 00:00:01.156712
lof,scenario_B,ts-order-service,100,ts-admin-user-service_energy,2024-08-28 15:50:19.678582,2024-08-28 15:50:20.753729,0.0,737.9765625,0 days 00:00:01.075147
svm,scenario_B,ts-order-service,100,ts-admin-user-service_energy,2024-08-28 15:50:21.410248,2024-08-28 15:50:22.728938,0.0,737.44921875,0 days 00:00:01.318690
BIRCH,scenario_B,ts-order-service,100,ts-assurance-mongo_energy,2024-08-28 15:50:22.742528,2024-08-28 15:50:23.779890,0.0,737.44921875,0 days 00:00:01.037362
iforest,scenario_B,ts-order-service,100,ts-assurance-mongo_energy,2024-08-28 15:50:24.257349,2024-08-28 15:50:25.360233,0.0,738.21484375,0 days 00:00:01.102884
knn,scenario_B,ts-order-service,100,ts-assurance-mongo_energy,2024-08-28 15:50:25.789853,2024-08-28 15:50:26.958541,0.0,737.21484375,0 days 00:00:01.168688
lof,scenario_B,ts-order-service,100,ts-assurance-mongo_energy,2024-08-28 15:50:27.437706,2024-08-28 15:50:28.543165,0.0,737.6171875,0 days 00:00:01.105459
svm,scenario_B,ts-order-service,100,ts-assurance-mongo_energy,2024-08-28 15:50:29.023039,2024-08-28 15:50:30.366855,1.5,737.171875,0 days 00:00:01.343816
BIRCH,scenario_B,ts-order-service,100,ts-assurance-service_energy,2024-08-28 15:50:30.370985,2024-08-28 15:50:31.400611,0.0,737.171875,0 days 00:00:01.029626
iforest,scenario_B,ts-order-service,100,ts-assurance-service_energy,2024-08-28 15:50:31.883660,2024-08-28 15:50:32.966130,0.0,738.41796875,0 days 00:00:01.082470
knn,scenario_B,ts-order-service,100,ts-assurance-service_energy,2024-08-28 15:50:33.550368,2024-08-28 15:50:34.681209,0.0,737.23046875,0 days 00:00:01.130841
lof,scenario_B,ts-order-service,100,ts-assurance-service_energy,2024-08-28 15:50:35.408365,2024-08-28 15:50:36.496488,0.0,737.7578125,0 days 00:00:01.088123
svm,scenario_B,ts-order-service,100,ts-assurance-service_energy,2024-08-28 15:50:36.912015,2024-08-28 15:50:38.201479,0.0,737.25,0 days 00:00:01.289464
BIRCH,scenario_B,ts-order-service,100,ts-auth-mongo_energy,2024-08-28 15:50:38.204442,2024-08-28 15:50:39.243595,0.0,737.25,0 days 00:00:01.039153
iforest,scenario_B,ts-order-service,100,ts-auth-mongo_energy,2024-08-28 15:50:39.759878,2024-08-28 15:50:40.858680,1.6,739.16796875,0 days 00:00:01.098802
knn,scenario_B,ts-order-service,100,ts-auth-mongo_energy,2024-08-28 15:50:41.308701,2024-08-28 15:50:42.473638,0.0,737.54296875,0 days 00:00:01.164937
lof,scenario_B,ts-order-service,100,ts-auth-mongo_energy,2024-08-28 15:50:42.906224,2024-08-28 15:50:44.013200,0.0,737.9453125,0 days 00:00:01.106976
svm,scenario_B,ts-order-service,100,ts-auth-mongo_energy,2024-08-28 15:50:44.509490,2024-08-28 15:50:45.804955,1.5,737.44140625,0 days 00:00:01.295465
BIRCH,scenario_B,ts-order-service,100,ts-auth-service_energy,2024-08-28 15:50:45.821222,2024-08-28 15:50:46.862730,0.0,737.44140625,0 days 00:00:01.041508
iforest,scenario_B,ts-order-service,100,ts-auth-service_energy,2024-08-28 15:50:47.352656,2024-08-28 15:50:48.435011,0.0,739.79296875,0 days 00:00:01.082355
knn,scenario_B,ts-order-service,100,ts-auth-service_energy,2024-08-28 15:50:49.222878,2024-08-28 15:50:50.405683,0.0,737.54296875,0 days 00:00:01.182805
lof,scenario_B,ts-order-service,100,ts-auth-service_energy,2024-08-28 15:50:50.866895,2024-08-28 15:50:51.945064,0.0,738.0703125,0 days 00:00:01.078169
svm,scenario_B,ts-order-service,100,ts-auth-service_energy,2024-08-28 15:50:52.398261,2024-08-28 15:50:53.716739,0.0,737.54296875,0 days 00:00:01.318478
BIRCH,scenario_B,ts-order-service,100,ts-avatar-service_energy,2024-08-28 15:50:53.717874,2024-08-28 15:50:54.762321,0.0,737.54296875,0 days 00:00:01.044447
iforest,scenario_B,ts-order-service,100,ts-avatar-service_energy,2024-08-28 15:50:55.262001,2024-08-28 15:50:56.344161,0.0,738.484375,0 days 00:00:01.082160
knn,scenario_B,ts-order-service,100,ts-avatar-service_energy,2024-08-28 15:50:56.791955,2024-08-28 15:50:57.942908,1.6,737.671875,0 days 00:00:01.150953
lof,scenario_B,ts-order-service,100,ts-avatar-service_energy,2024-08-28 15:50:58.375989,2024-08-28 15:50:59.479711,0.0,738.07421875,0 days 00:00:01.103722
svm,scenario_B,ts-order-service,100,ts-avatar-service_energy,2024-08-28 15:50:59.907513,2024-08-28 15:51:01.258781,0.0,737.546875,0 days 00:00:01.351268
BIRCH,scenario_B,ts-order-service,100,ts-basic-service_energy,2024-08-28 15:51:01.258781,2024-08-28 15:51:02.305437,0.0,737.546875,0 days 00:00:01.046656
iforest,scenario_B,ts-order-service,100,ts-basic-service_energy,2024-08-28 15:51:03.068699,2024-08-28 15:51:04.162632,1.6,739.0546875,0 days 00:00:01.093933
knn,scenario_B,ts-order-service,100,ts-basic-service_energy,2024-08-28 15:51:04.586519,2024-08-28 15:51:05.735638,0.0,737.6796875,0 days 00:00:01.149119
lof,scenario_B,ts-order-service,100,ts-basic-service_energy,2024-08-28 15:51:06.168586,2024-08-28 15:51:07.258075,0.0,738.08203125,0 days 00:00:01.089489
svm,scenario_B,ts-order-service,100,ts-basic-service_energy,2024-08-28 15:51:07.735496,2024-08-28 15:51:09.070954,0.0,737.6796875,0 days 00:00:01.335458
BIRCH,scenario_B,ts-order-service,100,ts-cancel-service_energy,2024-08-28 15:51:09.070954,2024-08-28 15:51:10.117702,0.0,737.6796875,0 days 00:00:01.046748
iforest,scenario_B,ts-order-service,100,ts-cancel-service_energy,2024-08-28 15:51:10.617417,2024-08-28 15:51:11.696714,0.0,739.19921875,0 days 00:00:01.079297
knn,scenario_B,ts-order-service,100,ts-cancel-service_energy,2024-08-28 15:51:12.166298,2024-08-28 15:51:13.345024,0.0,737.51953125,0 days 00:00:01.178726
lof,scenario_B,ts-order-service,100,ts-cancel-service_energy,2024-08-28 15:51:14.077281,2024-08-28 15:51:15.170383,0.0,738.046875,0 days 00:00:01.093102
svm,scenario_B,ts-order-service,100,ts-cancel-service_energy,2024-08-28 15:51:15.606845,2024-08-28 15:51:16.925167,0.0,737.51953125,0 days 00:00:01.318322
BIRCH,scenario_B,ts-order-service,100,ts-config-mongo_energy,2024-08-28 15:51:16.948204,2024-08-28 15:51:17.990679,0.0,737.51953125,0 days 00:00:01.042475
iforest,scenario_B,ts-order-service,100,ts-config-mongo_energy,2024-08-28 15:51:18.526221,2024-08-28 15:51:19.622316,0.0,739.30078125,0 days 00:00:01.096095
knn,scenario_B,ts-order-service,100,ts-config-mongo_energy,2024-08-28 15:51:20.040162,2024-08-28 15:51:21.221057,0.0,737.80078125,0 days 00:00:01.180895
lof,scenario_B,ts-order-service,100,ts-config-mongo_energy,2024-08-28 15:51:21.688641,2024-08-28 15:51:22.774963,0.0,738.078125,0 days 00:00:01.086322
svm,scenario_B,ts-order-service,100,ts-config-mongo_energy,2024-08-28 15:51:23.235722,2024-08-28 15:51:24.534622,1.6,737.68359375,0 days 00:00:01.298900
BIRCH,scenario_B,ts-order-service,100,ts-config-service_energy,2024-08-28 15:51:24.534622,2024-08-28 15:51:25.583614,0.0,737.68359375,0 days 00:00:01.048992
iforest,scenario_B,ts-order-service,100,ts-config-service_energy,2024-08-28 15:51:26.082593,2024-08-28 15:51:27.169369,0.0,738.6171875,0 days 00:00:01.086776
knn,scenario_B,ts-order-service,100,ts-config-service_energy,2024-08-28 15:51:27.848208,2024-08-28 15:51:29.020173,0.0,737.4921875,0 days 00:00:01.171965
lof,scenario_B,ts-order-service,100,ts-config-service_energy,2024-08-28 15:51:29.596655,2024-08-28 15:51:30.674816,0.0,737.76953125,0 days 00:00:01.078161
svm,scenario_B,ts-order-service,100,ts-config-service_energy,2024-08-28 15:51:31.117794,2024-08-28 15:51:32.427143,0.0,737.3671875,0 days 00:00:01.309349
BIRCH,scenario_B,ts-order-service,100,ts-consign-mongo_energy,2024-08-28 15:51:32.427143,2024-08-28 15:51:33.476116,0.0,737.3671875,0 days 00:00:01.048973
iforest,scenario_B,ts-order-service,100,ts-consign-mongo_energy,2024-08-28 15:51:33.959145,2024-08-28 15:51:35.091460,0.0,739.1953125,0 days 00:00:01.132315
knn,scenario_B,ts-order-service,100,ts-consign-mongo_energy,2024-08-28 15:51:35.560969,2024-08-28 15:51:36.756527,1.6,737.6953125,0 days 00:00:01.195558
lof,scenario_B,ts-order-service,100,ts-consign-mongo_energy,2024-08-28 15:51:37.229843,2024-08-28 15:51:38.305299,0.0,737.97265625,0 days 00:00:01.075456
svm,scenario_B,ts-order-service,100,ts-consign-mongo_energy,2024-08-28 15:51:38.721340,2024-08-28 15:51:40.086747,0.0,737.6953125,0 days 00:00:01.365407
BIRCH,scenario_B,ts-order-service,100,ts-consign-price-mongo_energy,2024-08-28 15:51:40.086747,2024-08-28 15:51:41.138108,0.0,737.6953125,0 days 00:00:01.051361
iforest,scenario_B,ts-order-service,100,ts-consign-price-mongo_energy,2024-08-28 15:51:41.818844,2024-08-28 15:51:42.917723,3.1,738.90625,0 days 00:00:01.098879
knn,scenario_B,ts-order-service,100,ts-consign-price-mongo_energy,2024-08-28 15:51:43.350193,2024-08-28 15:51:44.499296,0.0,737.40625,0 days 00:00:01.149103
lof,scenario_B,ts-order-service,100,ts-consign-price-mongo_energy,2024-08-28 15:51:44.948852,2024-08-28 15:51:46.054262,0.0,737.68359375,0 days 00:00:01.105410
svm,scenario_B,ts-order-service,100,ts-consign-price-mongo_energy,2024-08-28 15:51:46.547837,2024-08-28 15:51:47.846018,4.7,737.3046875,0 days 00:00:01.298181
BIRCH,scenario_B,ts-order-service,100,ts-consign-price-service_energy,2024-08-28 15:51:47.846018,2024-08-28 15:51:48.878297,0.0,737.3046875,0 days 00:00:01.032279
iforest,scenario_B,ts-order-service,100,ts-consign-price-service_energy,2024-08-28 15:51:49.377749,2024-08-28 15:51:50.495709,0.0,739.04296875,0 days 00:00:01.117960
knn,scenario_B,ts-order-service,100,ts-consign-price-service_energy,2024-08-28 15:51:51.010030,2024-08-28 15:51:52.158927,0.0,738.05078125,0 days 00:00:01.148897
lof,scenario_B,ts-order-service,100,ts-consign-price-service_energy,2024-08-28 15:51:52.841586,2024-08-28 15:51:53.934116,0.0,738.20703125,0 days 00:00:01.092530
svm,scenario_B,ts-order-service,100,ts-consign-price-service_energy,2024-08-28 15:51:54.373397,2024-08-28 15:51:55.655753,0.0,738.015625,0 days 00:00:01.282356
BIRCH,scenario_B,ts-order-service,100,ts-consign-service_energy,2024-08-28 15:51:55.655753,2024-08-28 15:51:56.689090,0.0,738.015625,0 days 00:00:01.033337
iforest,scenario_B,ts-order-service,100,ts-consign-service_energy,2024-08-28 15:51:57.320677,2024-08-28 15:51:58.419603,1.5,738.53125,0 days 00:00:01.098926
knn,scenario_B,ts-order-service,100,ts-consign-service_energy,2024-08-28 15:51:58.855355,2024-08-28 15:52:00.001655,0.0,737.609375,0 days 00:00:01.146300
lof,scenario_B,ts-order-service,100,ts-consign-service_energy,2024-08-28 15:52:00.467691,2024-08-28 15:52:01.570343,0.0,737.88671875,0 days 00:00:01.102652
svm,scenario_B,ts-order-service,100,ts-consign-service_energy,2024-08-28 15:52:02.165831,2024-08-28 15:52:03.531309,0.0,737.4921875,0 days 00:00:01.365478
BIRCH,scenario_B,ts-order-service,100,ts-contacts-mongo_energy,2024-08-28 15:52:03.534355,2024-08-28 15:52:04.564158,0.0,737.4921875,0 days 00:00:01.029803
iforest,scenario_B,ts-order-service,100,ts-contacts-mongo_energy,2024-08-28 15:52:05.063650,2024-08-28 15:52:06.149394,0.0,739.1171875,0 days 00:00:01.085744
knn,scenario_B,ts-order-service,100,ts-contacts-mongo_energy,2024-08-28 15:52:06.845016,2024-08-28 15:52:08.000086,0.0,737.99609375,0 days 00:00:01.155070
lof,scenario_B,ts-order-service,100,ts-contacts-mongo_energy,2024-08-28 15:52:08.476819,2024-08-28 15:52:09.559586,0.0,738.1484375,0 days 00:00:01.082767
svm,scenario_B,ts-order-service,100,ts-contacts-mongo_energy,2024-08-28 15:52:10.023834,2024-08-28 15:52:11.340326,0.0,737.87109375,0 days 00:00:01.316492
BIRCH,scenario_B,ts-order-service,100,ts-contacts-service_energy,2024-08-28 15:52:11.347016,2024-08-28 15:52:12.388666,0.0,737.87109375,0 days 00:00:01.041650
iforest,scenario_B,ts-order-service,100,ts-contacts-service_energy,2024-08-28 15:52:12.972856,2024-08-28 15:52:14.110532,0.0,740.10546875,0 days 00:00:01.137676
knn,scenario_B,ts-order-service,100,ts-contacts-service_energy,2024-08-28 15:52:14.921070,2024-08-28 15:52:16.103271,0.0,737.48046875,0 days 00:00:01.182201
lof,scenario_B,ts-order-service,100,ts-contacts-service_energy,2024-08-28 15:52:16.736111,2024-08-28 15:52:17.812228,0.0,737.8828125,0 days 00:00:01.076117
svm,scenario_B,ts-order-service,100,ts-contacts-service_energy,2024-08-28 15:52:18.418004,2024-08-28 15:52:19.700038,0.0,737.4921875,0 days 00:00:01.282034
BIRCH,scenario_B,ts-order-service,100,ts-execute-service_energy,2024-08-28 15:52:19.700038,2024-08-28 15:52:20.753181,0.0,737.4921875,0 days 00:00:01.053143
iforest,scenario_B,ts-order-service,100,ts-execute-service_energy,2024-08-28 15:52:21.616449,2024-08-28 15:52:22.726207,0.0,738.84375,0 days 00:00:01.109758
knn,scenario_B,ts-order-service,100,ts-execute-service_energy,2024-08-28 15:52:23.296571,2024-08-28 15:52:24.460459,0.0,738.15625,0 days 00:00:01.163888
lof,scenario_B,ts-order-service,100,ts-execute-service_energy,2024-08-28 15:52:24.979135,2024-08-28 15:52:26.076763,0.0,738.30859375,0 days 00:00:01.097628
svm,scenario_B,ts-order-service,100,ts-execute-service_energy,2024-08-28 15:52:26.581179,2024-08-28 15:52:27.930591,0.0,738.03125,0 days 00:00:01.349412
BIRCH,scenario_B,ts-order-service,100,ts-food-map-mongo_energy,2024-08-28 15:52:27.930591,2024-08-28 15:52:28.974317,0.0,738.03125,0 days 00:00:01.043726
iforest,scenario_B,ts-order-service,100,ts-food-map-mongo_energy,2024-08-28 15:52:29.478000,2024-08-28 15:52:30.573170,0.0,739.87890625,0 days 00:00:01.095170
knn,scenario_B,ts-order-service,100,ts-food-map-mongo_energy,2024-08-28 15:52:31.022153,2024-08-28 15:52:32.204964,0.0,737.75390625,0 days 00:00:01.182811
lof,scenario_B,ts-order-service,100,ts-food-map-mongo_energy,2024-08-28 15:52:32.759114,2024-08-28 15:52:33.837235,0.0,738.03125,0 days 00:00:01.078121
svm,scenario_B,ts-order-service,100,ts-food-map-mongo_energy,2024-08-28 15:52:34.621115,2024-08-28 15:52:36.034449,0.0,737.62890625,0 days 00:00:01.413334
BIRCH,scenario_B,ts-order-service,100,ts-food-map-service_energy,2024-08-28 15:52:36.034449,2024-08-28 15:52:37.083201,0.0,737.62890625,0 days 00:00:01.048752
iforest,scenario_B,ts-order-service,100,ts-food-map-service_energy,2024-08-28 15:52:37.716252,2024-08-28 15:52:38.798267,0.0,739.23046875,0 days 00:00:01.082015
knn,scenario_B,ts-order-service,100,ts-food-map-service_energy,2024-08-28 15:52:39.248795,2024-08-28 15:52:40.397174,0.0,737.98046875,0 days 00:00:01.148379
lof,scenario_B,ts-order-service,100,ts-food-map-service_energy,2024-08-28 15:52:40.846542,2024-08-28 15:52:41.922529,0.0,738.2578125,0 days 00:00:01.075987
svm,scenario_B,ts-order-service,100,ts-food-map-service_energy,2024-08-28 15:52:42.424674,2024-08-28 15:52:43.710799,0.0,737.875,0 days 00:00:01.286125
BIRCH,scenario_B,ts-order-service,100,ts-food-mongo_energy,2024-08-28 15:52:43.710799,2024-08-28 15:52:44.744350,0.0,737.875,0 days 00:00:01.033551
iforest,scenario_B,ts-order-service,100,ts-food-mongo_energy,2024-08-28 15:52:45.293652,2024-08-28 15:52:46.374795,0.0,739.046875,0 days 00:00:01.081143
knn,scenario_B,ts-order-service,100,ts-food-mongo_energy,2024-08-28 15:52:46.840597,2024-08-28 15:52:47.996277,0.0,737.921875,0 days 00:00:01.155680
lof,scenario_B,ts-order-service,100,ts-food-mongo_energy,2024-08-28 15:52:48.708747,2024-08-28 15:52:49.790949,0.0,738.32421875,0 days 00:00:01.082202
svm,scenario_B,ts-order-service,100,ts-food-mongo_energy,2024-08-28 15:52:50.221443,2024-08-28 15:52:51.519992,0.0,737.796875,0 days 00:00:01.298549
BIRCH,scenario_B,ts-order-service,100,ts-food-service_energy,2024-08-28 15:52:51.519992,2024-08-28 15:52:52.568999,0.0,737.796875,0 days 00:00:01.049007
iforest,scenario_B,ts-order-service,100,ts-food-service_energy,2024-08-28 15:52:53.018585,2024-08-28 15:52:54.117835,1.5,740.27734375,0 days 00:00:01.099250
knn,scenario_B,ts-order-service,100,ts-food-service_energy,2024-08-28 15:52:54.550430,2024-08-28 15:52:55.716160,0.0,738.27734375,0 days 00:00:01.165730
lof,scenario_B,ts-order-service,100,ts-food-service_energy,2024-08-28 15:52:56.149025,2024-08-28 15:52:57.235247,0.0,738.6796875,0 days 00:00:01.086222
svm,scenario_B,ts-order-service,100,ts-food-service_energy,2024-08-28 15:52:57.664729,2024-08-28 15:52:58.996611,0.0,738.28125,0 days 00:00:01.331882
BIRCH,scenario_B,ts-order-service,100,ts-inside-payment-mongo_energy,2024-08-28 15:52:58.996611,2024-08-28 15:53:00.047837,0.0,738.28125,0 days 00:00:01.051226
iforest,scenario_B,ts-order-service,100,ts-inside-payment-mongo_energy,2024-08-28 15:53:00.727972,2024-08-28 15:53:01.827417,0.0,738.71875,0 days 00:00:01.099445
knn,scenario_B,ts-order-service,100,ts-inside-payment-mongo_energy,2024-08-28 15:53:02.407845,2024-08-28 15:53:03.578902,0.0,737.796875,0 days 00:00:01.171057
lof,scenario_B,ts-order-service,100,ts-inside-payment-mongo_energy,2024-08-28 15:53:04.058766,2024-08-28 15:53:05.151241,0.0,738.19921875,0 days 00:00:01.092475
svm,scenario_B,ts-order-service,100,ts-inside-payment-mongo_energy,2024-08-28 15:53:05.640644,2024-08-28 15:53:06.922429,0.0,737.671875,0 days 00:00:01.281785
BIRCH,scenario_B,ts-order-service,100,ts-inside-payment-service_energy,2024-08-28 15:53:06.938449,2024-08-28 15:53:07.971250,0.0,737.671875,0 days 00:00:01.032801
iforest,scenario_B,ts-order-service,100,ts-inside-payment-service_energy,2024-08-28 15:53:08.460107,2024-08-28 15:53:09.540587,0.0,738.87109375,0 days 00:00:01.080480
knn,scenario_B,ts-order-service,100,ts-inside-payment-service_energy,2024-08-28 15:53:09.986557,2024-08-28 15:53:11.154768,0.0,738.0,0 days 00:00:01.168211
lof,scenario_B,ts-order-service,100,ts-inside-payment-service_energy,2024-08-28 15:53:11.817636,2024-08-28 15:53:12.911550,0.0,738.27734375,0 days 00:00:01.093914
svm,scenario_B,ts-order-service,100,ts-inside-payment-service_energy,2024-08-28 15:53:13.333958,2024-08-28 15:53:14.631244,0.0,737.88671875,0 days 00:00:01.297286
BIRCH,scenario_B,ts-order-service,100,ts-news-mongo_energy,2024-08-28 15:53:14.634260,2024-08-28 15:53:15.664420,0.0,737.88671875,0 days 00:00:01.030160
iforest,scenario_B,ts-order-service,100,ts-news-mongo_energy,2024-08-28 15:53:16.146930,2024-08-28 15:53:17.246031,0.0,738.953125,0 days 00:00:01.099101
knn,scenario_B,ts-order-service,100,ts-news-mongo_energy,2024-08-28 15:53:17.696044,2024-08-28 15:53:18.862312,0.0,737.953125,0 days 00:00:01.166268
lof,scenario_B,ts-order-service,100,ts-news-mongo_energy,2024-08-28 15:53:19.377546,2024-08-28 15:53:20.487267,0.0,738.35546875,0 days 00:00:01.109721
svm,scenario_B,ts-order-service,100,ts-news-mongo_energy,2024-08-28 15:53:20.959890,2024-08-28 15:53:22.274613,0.0,737.8359375,0 days 00:00:01.314723
BIRCH,scenario_B,ts-order-service,100,ts-news-service_energy,2024-08-28 15:53:22.291775,2024-08-28 15:53:23.323810,0.0,737.8359375,0 days 00:00:01.032035
iforest,scenario_B,ts-order-service,100,ts-news-service_energy,2024-08-28 15:53:23.790060,2024-08-28 15:53:24.876544,0.0,737.66796875,0 days 00:00:01.086484
knn,scenario_B,ts-order-service,100,ts-news-service_energy,2024-08-28 15:53:25.572766,2024-08-28 15:53:26.755777,0.0,737.41796875,0 days 00:00:01.183011
lof,scenario_B,ts-order-service,100,ts-news-service_energy,2024-08-28 15:53:27.186752,2024-08-28 15:53:28.343051,0.0,737.6953125,0 days 00:00:01.156299
svm,scenario_B,ts-order-service,100,ts-news-service_energy,2024-08-28 15:53:28.768728,2024-08-28 15:53:30.050775,0.0,737.421875,0 days 00:00:01.282047
BIRCH,scenario_B,ts-order-service,100,ts-notification-service_energy,2024-08-28 15:53:30.067545,2024-08-28 15:53:31.102661,0.0,737.421875,0 days 00:00:01.035116
iforest,scenario_B,ts-order-service,100,ts-notification-service_energy,2024-08-28 15:53:31.599269,2024-08-28 15:53:32.681557,1.6,739.33203125,0 days 00:00:01.082288
knn,scenario_B,ts-order-service,100,ts-notification-service_energy,2024-08-28 15:53:33.148289,2024-08-28 15:53:34.350216,0.0,737.83203125,0 days 00:00:01.201927
