__run_id,__done,scenario,service_stressed,user_load,repetition_id,front-end_avg_cpu,catalogue_avg_cpu,catalogue-db_avg_cpu,carts_avg_cpu,carts-db_avg_cpu,orders_avg_cpu,orders-db_avg_cpu,shipping_avg_cpu,queue-master_avg_cpu,rabbitmq_avg_cpu,payment_avg_cpu,user_avg_cpu,user-db_avg_cpu,front-end_avg_mem,catalogue_avg_mem,catalogue-db_avg_mem,carts_avg_mem,carts-db_avg_mem,orders_avg_mem,orders-db_avg_mem,shipping_avg_mem,queue-master_avg_mem,rabbitmq_avg_mem,payment_avg_mem,user_avg_mem,user-db_avg_mem,front-end_avg_mem_rss,catalogue_avg_mem_rss,catalogue-db_avg_mem_rss,carts_avg_mem_rss,carts-db_avg_mem_rss,orders_avg_mem_rss,orders-db_avg_mem_rss,shipping_avg_mem_rss,queue-master_avg_mem_rss,rabbitmq_avg_mem_rss,payment_avg_mem_rss,user_avg_mem_rss,user-db_avg_mem_rss,front-end_avg_mem_cache,catalogue_avg_mem_cache,catalogue-db_avg_mem_cache,carts_avg_mem_cache,carts-db_avg_mem_cache,orders_avg_mem_cache,orders-db_avg_mem_cache,shipping_avg_mem_cache,queue-master_avg_mem_cache,rabbitmq_avg_mem_cache,payment_avg_mem_cache,user_avg_mem_cache,user-db_avg_mem_cache,front-end_avg_disk,catalogue_avg_disk,catalogue-db_avg_disk,carts_avg_disk,carts-db_avg_disk,orders_avg_disk,orders-db_avg_disk,shipping_avg_disk,queue-master_avg_disk,rabbitmq_avg_disk,payment_avg_disk,user_avg_disk,user-db_avg_disk,front-end_avg_power,catalogue_avg_power,catalogue-db_avg_power,carts_avg_power,carts-db_avg_power,orders_avg_power,orders-db_avg_power,shipping_avg_power,queue-master_avg_power,rabbitmq_avg_power,payment_avg_power,user_avg_power,user-db_avg_power
run_39,DONE,scenario_A,orders,1000,10,0.601,0.352,0.234,0.24,0.041,2.586,0.005,0.004,0.004,0.067,0.002,0.071,0.032,9503246.806,1203470.875,24185062.977,44945164.864,4317954.351,241102186.38,4876549.868,16804909.298,48845087.051,10190195.102,526176.308,853326.5,1804036.015,8776031.701,10598.399,12891544.259,28475209.964,13531.499,25212697.205,204.178,5362628.83,5327757.841,7309647.485,623.128,6510.364,119965.394,0.0,0.0,0.0,0.0,344534.264,67133149.19,345132.416,0.0,0.0,0.0,0.0,0.0,86.78,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.157913071,0.106570298,0.076033622,0.071479044,0.012154622,0.74195257,0.001606865,0.001551358,0.001383368,0.018624026,0.000665982,0.021683099,0.008792085
run_167,DONE,scenario_B,orders,1000,18,0.961,0.479,0.303,2.744,1.698,3.137,0.004,0.004,0.003,0.056,0.019,0.328,0.138,10439988.921,1032615.439,23136239.993,20506967.808,8628152.981,201998451.122,5592110.28,16198139.933,39767275.058,9356833.307,173084.144,1315789.516,2328791.215,9697780.156,11174.94,17851017.829,6310780.247,1908694.026,112894508.943,254.552,6293197.974,4774734.402,6414673.463,3203.685,14865.569,2039643.501,0.0,0.0,0.0,0.0,344761.679,55194579.984,76.707,0.0,0.0,0.0,0.0,0.0,109.834,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.335107235,0.166304238,0.09667927,0.863562496,0.560471231,1.020600735,0.001330837,0.001470744,0.001333078,0.018153687,0.006144513,0.096092359,0.036415797
run_139,DONE,scenario_B,orders,100,20,0.257,0.048,0.038,0.5,0.21,2.754,0.005,0.005,0.004,0.069,0.005,0.057,0.028,6844124.07,736782.051,14628224.778,34642700.487,13285607.127,207327131.623,10353284.731,21584042.928,71806723.841,9837491.103,242559.087,1006629.875,2648965.482,5308916.159,5130.462,4400.976,23450254.818,2835832.991,116822394.485,161.592,5015394.782,771.059,6024163.786,2174.585,6464.76,119656.488,0.0,0.0,0.0,0.0,346559.182,74634918.888,344737.843,0.0,0.0,0.0,0.0,0.0,85.561,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.065987579,0.012291884,0.010039183,0.147094435,0.059524148,0.729818831,0.001386556,0.001335848,0.001304172,0.01703077,0.001780602,0.016571032,0.007741087
run_191,DONE,scenario_B,front-end,100,12,2.522,0.047,0.038,0.509,0.206,0.172,0.005,0.004,0.004,0.072,0.005,0.054,0.027,165783898.761,915736.617,14805910.391,38075564.413,12437856.843,36951773.941,8794935.997,24936853.16,55926373.094,9478238.751,212374.757,822363.4,2109812.994,67146967.58,4032.039,654156.605,24604364.792,2356675.974,30240889.367,273.159,5105953.946,438325.5,8009490.668,782.874,7111.283,158478.904,58450794.918,0.0,0.0,0.0,344545.617,0.0,79.616,0.0,0.0,0.0,0.0,0.0,92.829,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.700258144,0.012875653,0.010597886,0.152047118,0.05233322,0.061321258,0.001413205,0.001429467,0.001119117,0.019123887,0.001755227,0.014651081,0.006759941
run_20,DONE,scenario_A,orders,100,21,0.121,0.031,0.024,0.072,0.01,2.58,0.005,0.005,0.011,0.07,0.002,0.01,0.009,6118500.84,925623.237,15299062.904,53714492.189,10986243.052,188003148.475,10587443.253,19046926.863,86420383.57,12453819.774,218020.378,998832.317,2916240.091,4918380.352,4572.158,1962520.914,41023567.742,2212.525,26141634.038,309.13,6830329.899,14688682.065,4255886.015,964.914,2411.05,3951.539,0.0,0.0,0.0,0.0,345522.153,66422190.63,344684.115,0.0,0.0,0.0,0.0,0.0,80.352,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.033736279,0.006922168,0.006640458,0.025265218,0.002946811,0.676266942,0.001297002,0.001587398,0.00331397,0.01687021,0.000704072,0.002952506,0.002201135
run_4,DONE,scenario_A,orders,100,5,0.132,0.031,0.023,0.071,0.01,2.582,0.005,0.005,0.008,0.07,0.002,0.01,0.009,6214838.575,874967.879,11263144.941,44123239.553,11252980.953,211611924.829,10776022.943,11479064.368,68659483.971,11049740.967,238260.361,764829.209,3401366.822,5074933.486,4816.077,1957589.994,31629766.936,2721.896,30361847.6,190.767,3654415.861,7891595.89,6307315.843,156.345,1683.421,2148.737,0.0,0.0,0.0,0.0,344755.421,73763553.412,342391.922,0.0,0.0,0.0,0.0,0.0,80.566,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.029107583,0.007118778,0.006258073,0.018918333,0.002601178,0.644963523,0.001318866,0.001496378,0.002040521,0.016369724,0.000624399,0.002859631,0.002338193
run_215,DONE,scenario_B,front-end,1000,6,3.296,0.46,0.292,2.609,1.664,0.554,0.004,0.004,0.004,0.059,0.019,0.331,0.138,214097281.509,1016793.172,23382622.991,24007484.584,9131892.052,41179092.094,5297407.217,13006826.068,40856512.221,10372254.92,83233.014,866966.284,2312338.016,79518659.26,9781.693,14888960.863,13682281.595,2439098.445,36148055.189,312.299,5891232.891,1306316.781,7699453.197,4845.284,14048.832,1744456.276,70539355.466,0.0,0.0,0.0,224.692,0.0,344006.912,0.0,0.0,0.0,0.0,0.0,117.401,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,1.003205226,0.13808603,0.100139184,0.936547241,0.560908344,0.177014368,0.001538101,0.001446164,0.001176779,0.015713104,0.006025545,0.100451005,0.044029518
run_147,DONE,scenario_B,orders,100,28,0.254,0.048,0.039,0.496,0.198,2.744,0.005,0.005,0.011,0.068,0.005,0.057,0.028,8225334.094,845875.722,14181120.258,42905070.648,15068535.958,184568607.382,9817288.501,20965938.006,54481682.349,10679652.149,333115.837,815603.793,1596788.023,6581494.529,3644.749,962793.668,26535287.596,3090261.541,110792387.245,304.411,6143950.999,9536469.814,7492538.978,2087.786,6583.579,111451.856,0.0,0.0,0.0,0.0,159.917,60180100.41,347397.621,0.0,0.0,0.0,0.0,0.0,85.558,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.057920319,0.013140042,0.011296309,0.148945233,0.058244806,0.740790131,0.0014966,0.00154952,0.003173777,0.016322403,0.001730159,0.018451617,0.007846471
run_209,DONE,scenario_B,front-end,100,30,2.5,0.045,0.036,0.518,0.22,0.16,0.005,0.004,0.004,0.071,0.005,0.055,0.027,152467676.44,1067847.088,14117671.87,40521976.955,12248982.123,47182891.287,8006250.383,21194648.906,52827395.83,9417232.29,246764.171,858046.313,1793486.022,60877101.684,3066.709,5626.385,22304924.313,2549337.592,36697920.426,408.419,3943011.025,5206066.38,5023125.742,773.938,8732.922,109430.029,59536108.735,0.0,0.0,0.0,378070.835,0.0,81.639,0.0,0.0,0.0,0.0,0.0,93.918,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.658416021,0.013506649,0.010155649,0.162748598,0.057641173,0.052691827,0.001560096,0.001505896,0.001343728,0.017563182,0.001760803,0.015039463,0.007398898
run_88,DONE,scenario_A,front-end,100,29,2.356,0.03,0.023,0.07,0.01,0.005,0.005,0.005,0.011,0.078,0.002,0.01,0.009,143025619.977,917395.085,13308835.792,58649618.12,9926136.587,14797268.245,11260627.532,14683896.917,74534942.155,12497228.631,491598.363,933362.759,2530109.34,61172627.474,3387.471,706484.948,45657375.778,2374.405,5376152.469,553.28,5858769.259,10065259.103,9897921.886,20302.886,4361.341,1923.539,58887346.641,0.0,0.0,0.0,119.954,0.0,78.329,0.0,0.0,0.0,0.0,0.0,83.821,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.604283549,0.008471364,0.005984483,0.020489785,0.00264622,0.001637424,0.001669397,0.001436283,0.003386043,0.019043863,0.000621524,0.00280239,0.002427933
run_94,DONE,scenario_A,front-end,1000,5,2.591,0.3,0.208,0.896,0.039,0.494,0.005,0.356,0.257,0.066,0.002,0.066,0.03,173981697.957,807754.562,20099217.671,44705976.417,3656188.04,13359988.368,3866190.598,13800719.093,16817831.472,9318092.766,164889.086,680821.109,1210187.74,74306523.567,42799.494,15230975.393,41697132.929,294595.526,13219045.909,23986.991,11958471.381,16750449.381,6683277.713,24903.741,51848.598,454844.942,53740669.923,0.0,0.0,0.0,625161.451,133.812,123406.288,0.0,121.033,35.655,0.0,0.0,285.698,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.704385081,0.077205966,0.052520793,0.308002483,0.011522714,0.120938144,0.001414033,0.168927541,0.057292398,0.01683953,0.0005965,0.021323499,0.009382721
run_50,DONE,scenario_A,orders,1000,21,2.166,0.891,0.35,1.717,0.806,3.06,0.005,0.061,0.042,0.06,0.01,0.208,0.09,93629666.326,1258664.876,19228802.819,34187636.122,8628072.675,198971673.674,2091505.785,14391178.869,37959276.287,8839660.536,163069.261,949917.145,1941567.576,52951971.235,27982.754,13721448.637,25550561.171,1869885.69,102114341.336,10584.927,8036023.354,11172304.308,7480934.643,9892.148,33009.058,566177.504,31863280.053,0.0,0.0,0.0,333.107,68713482.502,154.515,0.0,67.246,0.0,0.0,0.0,149.1,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.721491842,0.342608033,0.109940692,0.634885906,0.280811423,0.907893436,0.001560774,0.025696221,0.016459716,0.017053965,0.004015444,0.071736785,0.032364942
run_230,DONE,scenario_B,front-end,1000,21,4.128,1.083,0.398,2.677,1.55,0.591,0.004,0.021,0.01,0.056,0.017,0.356,0.148,184762507.393,1220080.933,19557529.703,27490566.296,9294180.366,45110229.41,2974981.354,18290465.226,21887107.148,10738405.83,103620.851,1002718.88,1830978.941,136533945.295,28651.503,14231317.494,11170296.87,2757511.013,40419116.039,9319.848,8984831.898,7387190.717,8269057.727,7594.212,30038.211,1491111.014,41424981.189,0.0,0.0,0.0,330.844,0.0,63260.282,0.0,60.642,0.0,0.0,0.0,118.41,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,1.372475283,0.397793929,0.124365563,0.793859058,0.482857765,0.227014601,0.001525409,0.006432118,0.004296722,0.018382833,0.006141625,0.120530936,0.043930985
run_112,DONE,scenario_A,front-end,1000,23,3.733,0.481,0.309,0.314,0.057,0.044,0.005,0.021,0.012,0.067,0.002,0.097,0.042,155562996.849,1152086.038,21424512.432,39571908.818,3210456.185,16086715.138,5641403.59,18762947.198,27596456.67,9503319.363,350985.198,902202.948,1474519.782,119055423.741,15373.051,15696213.795,20608402.078,142521.826,6908104.673,9727.432,7726871.911,9273421.094,7571428.502,6882.115,23599.132,454830.066,31103380.95,0.0,0.0,0.0,238.112,0.0,63922.845,0.0,60.65,0.0,0.0,0.0,162.307,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,1.08799927,0.157827306,0.090247725,0.106595982,0.017184575,0.018147794,0.001658998,0.009096906,0.004435308,0.021339517,0.000713008,0.033464045,0.012787004
run_113,DONE,scenario_A,front-end,1000,24,4.503,0.946,0.353,1.9,1.012,0.441,0.005,0.015,0.01,0.058,0.011,0.226,0.096,270095545.049,1270444.579,23622421.883,31453943.474,6691742.279,30318622.216,5880852.877,13019518.865,27489667.732,9670291.324,226265.253,836314.205,1969389.237,146215168.319,30736.886,16015092.271,23243706.669,2033548.375,23446947.779,9336.65,6792613.635,6450204.089,7909017.302,8513.324,28983.804,1315289.456,94989274.456,0.0,0.0,0.0,95486.389,0.0,65415.744,0.0,61.255,0.0,0.0,0.0,121.887,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,1.519332076,0.379978502,0.122264867,0.732562566,0.419945364,0.213569245,0.001744971,0.006328813,0.004553653,0.018145996,0.004115702,0.083602039,0.03336889
run_218,DONE,scenario_B,front-end,1000,9,2.552,0.46,0.296,2.675,1.508,1.203,0.004,0.032,0.015,0.059,0.018,0.331,0.135,79136066.161,1410501.058,20100050.143,29145621.226,8516890.254,69248448.547,5940476.469,15159942.276,32310498.796,9443707.119,153403.515,745279.6,2390057.304,77853581.545,26040.243,19647080.165,16333643.495,2073472.522,48572058.172,15858.923,8320054.239,11749918.397,7658110.33,12816.525,44230.256,1999028.987,18428.826,0.0,0.0,0.0,436.569,13923521.962,89.026,0.0,100.643,0.0,0.0,0.0,199.383,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.813378963,0.128288284,0.09495811,0.802654029,0.470378774,0.453951122,0.001405496,0.007424431,0.005060645,0.018174523,0.006701421,0.106906583,0.043346403
run_149,DONE,scenario_B,orders,100,30,0.528,0.198,0.14,0.594,0.223,4.23,0.005,0.021,0.011,0.065,0.005,0.085,0.039,5674838.972,1129251.597,17438885.078,38604958.642,12266445.103,274773569.549,5374080.968,24063582.023,43946103.171,9341468.046,194975.521,828382.791,1311018.795,6250478.079,13698.278,7312142.376,22539568.42,2575359.248,140092572.955,9586.791,7703088.058,12020244.517,7418661.722,5418.054,21548.704,333232.092,0.0,0.0,0.0,0.0,63542.022,107543187.03,62316.666,0.0,61.194,0.0,0.0,0.0,127.143,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.161868695,0.073710651,0.049793585,0.183727326,0.066872716,1.300505376,0.001550481,0.005052216,0.00411748,0.017325224,0.001817583,0.027625143,0.011734965
run_42,DONE,scenario_A,orders,1000,13,0.695,0.343,0.233,0.52,0.158,4.16,0.005,0.022,0.01,0.063,0.003,0.092,0.041,10095457.891,1038665.778,21999632.74,48813092.345,7443894.76,257107115.747,3892354.919,13717873.454,54013284.919,9343811.032,188267.223,858009.199,1175594.461,8872820.267,12652.966,15946590.309,36145568.997,1458557.261,110961644.256,9566.063,5647432.385,5310170.286,7908708.711,6130.447,23429.663,642548.165,0.0,0.0,0.0,0.0,240.674,94841747.102,62445.547,0.0,61.313,0.0,0.0,0.0,102.83,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.214610206,0.106065021,0.066810174,0.189943121,0.052445587,1.28297244,0.001550648,0.007258922,0.003068598,0.01786736,0.00131499,0.026440435,0.010640377
run_128,DONE,scenario_B,orders,100,9,1.461,0.207,0.146,0.618,0.216,2.797,0.005,0.022,0.011,0.065,0.005,0.087,0.04,45521731.109,1007651.553,15789681.516,51683532.889,12033975.434,219356471.363,5589629.242,20391915.447,21920468.54,10064466.748,289318.041,679795.453,1291642.594,44569824.594,15847.581,6809628.458,38101238.107,2725426.422,119857254.581,9134.094,9283693.318,7432201.059,8392882.385,5686.847,18241.301,495525.353,12266.318,0.0,0.0,0.0,63120.149,63916519.256,62429.399,0.0,61.281,0.0,0.0,0.0,163.337,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.460468406,0.077525096,0.05365851,0.194142874,0.057476416,0.73488491,0.001373754,0.008148097,0.004421853,0.017834339,0.00173811,0.027014146,0.011891395
run_119,DONE,scenario_A,front-end,1000,30,4.488,0.901,0.358,1.79,0.932,0.443,0.005,0.023,0.011,0.059,0.011,0.217,0.094,241059942.39,961526.889,19079334.441,36243649.847,6518475.497,40752425.524,3450627.094,24421245.034,28504286.486,8193910.014,225091.783,744462.32,1468954.912,127888255.264,33317.648,13503315.535,26727771.015,1133009.65,33356383.06,10569.568,8546486.507,8182334.286,6400861.465,9174.243,28807.002,1089639.388,104969025.202,0.0,0.0,0.0,63563.77,0.0,64127.283,0.0,60.492,0.0,0.0,0.0,121.032,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,1.524497302,0.367176215,0.108466362,0.695143179,0.281600403,0.212993702,0.001581254,0.008459211,0.004141521,0.018008655,0.004406273,0.087310499,0.036354456
run_238,DONE,scenario_B,front-end,1000,29,3.981,0.48,0.314,2.785,1.656,0.614,0.004,0.023,0.01,0.055,0.02,0.347,0.145,168594047.513,1443665.316,23182021.522,17489724.646,8741967.646,38408042.829,1293709.362,14625410.404,18277079.545,8856162.416,114091.71,881091.887,1725705.287,142842118.857,18586.544,18074501.686,11494378.77,3346643.209,32334193.304,8920.316,7994228.879,6078724.035,7132468.756,6254.986,29123.81,1294967.544,30033376.955,0.0,0.0,0.0,325.17,0.0,88283.262,0.0,60.918,0.0,0.0,0.0,175.481,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,1.253679811,0.174428791,0.103758112,0.991452653,0.587956138,0.214241864,0.001563582,0.011222939,0.004054695,0.017784083,0.006158547,0.103151333,0.047482894
run_197,DONE,scenario_B,front-end,100,18,4.412,0.376,0.248,2.005,1.328,0.328,0.005,0.004,0.003,0.057,0.017,0.271,0.117,216621065.404,1496069.489,29131573.032,22172198.546,10998702.343,36564380.423,4766403.743,13845299.558,51304514.682,10050100.178,305499.137,1093881.822,2420683.415,139951853.695,14048.296,12505489.435,4756309.464,2606583.11,19806909.631,481.293,6479691.893,5682760.974,7738502.212,5772.016,15590.242,1211327.027,57609042.355,0.0,0.0,0.0,193.008,0.0,344020.681,0.0,0.0,0.0,0.0,0.0,99.916,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,1.327311128,0.132994956,0.080114464,0.617077301,0.450070279,0.103306166,0.001617474,0.001566805,0.001326668,0.018572368,0.005328343,0.078128647,0.039424023
